"ID","DATE","MODEL","KRNAME","PRICE","CONTRANT","AGENCY","GUARANTEE","CHANGES","CONDITIONS","COMPONENT","SRC","SOLD"
"17000596","2017-05-17"," A1524 64GB ","아이폰6 플러스","360000","요금할인약정 불가","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5894.jpg","N/A"
"17000597","2017-05-17"," SM-B510K ","삼성 마스터폰 (KT 3G)","80000","요금할인약정 가능","KT","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5812.jpg","판매가 완료된 상품 입니다."
"17000599","2017-05-17"," SM-G850K ","갤럭시 알파","120000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5892.jpg","N/A"
"17000602","2017-05-17"," A1688 16GB ","아이폰6s","347400","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6126.jpg","N/A"
"17000603","2017-05-17"," SM-G920S 32GB ","갤럭시 S6","179000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6028.jpg","N/A"
"17000607","2017-05-17"," SM-J710K ","갤럭시J7 2016","200000","모름","KT (마이크로유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6371.jpg","판매가 완료된 상품 입니다."
"17000608","2017-05-17"," A1586 16GB ","아이폰6","200000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5900.jpg","판매가 완료된 상품 입니다."
"17000611","2017-05-17"," A1688 64GB ","아이폰6s","230000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6181.jpg","N/A"
"17000614","2017-05-17"," LG-F500L ","엘지 G4","85000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6033.jpg","판매가 완료된 상품 입니다."
"17000616","2017-05-17"," SM-G720S ","갤럭시 그랜드 맥스","74900","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6022.jpg","N/A"
"17000619","2017-05-17"," HW-VNS-L62 ","비와이","90000","요금할인약정 불가","KT (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6417.jpg","N/A"
"17000622","2017-05-17"," SM-G920S 32GB ","갤럭시 S6","165000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6028.jpg","N/A"
"17000623","2017-05-17"," LG-F480S ","와인 스마트","42000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5911.jpg","N/A"
"17000625","2017-05-17"," SM-G925S 32GB ","갤럭시 S6 엣지","80000","요금할인약정 불가","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6038.jpg","N/A"
"17000626","2017-05-17"," SM-G925L 32GB ","갤럭시 S6 엣지","200000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6040.jpg","판매가 완료된 상품 입니다."
"17000627","2017-05-17"," A1673 32GB ","아이패드프로9.7","550000","모름"," (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6320.jpg","판매가 완료된 상품 입니다."
"17000629","2017-05-17"," A1524 64GB ","아이폰6 플러스","330000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5894.jpg","N/A"
"17000630","2017-05-17"," A1784 128GB ","아이폰7플러스","990000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","N/A","미사용","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6427.jpg","판매가 완료된 상품 입니다."
"17000633","2017-05-17"," A1687 64GB ","아이폰6s 플러스","412500","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6184.jpg","N/A"
"17000634","2017-05-17"," SHV-E230K ","갤럭시노트 10.1","120000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5305.jpg","N/A"
"17000636","2017-05-17"," A1778 128GB ","아이폰7","970000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","N/A","미사용","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6425.jpg","판매가 완료된 상품 입니다."
"17000638","2017-05-17"," SM-G925S 32GB ","갤럭시 S6 엣지","80000","요금할인약정 불가","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6038.jpg","N/A"
"17000648","2017-05-17"," SM-N750L ","갤럭시 노트3 네오","99000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5755.jpg","N/A"
"17000653","2017-05-17"," SM-G930S 32GB ","갤럭시 S7","178000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6269.jpg","판매가 완료된 상품 입니다."
"17000667","2017-05-17"," SM-G920K 32GB ","갤럭시 S6","115000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6029.jpg","판매가 완료된 상품 입니다."
"17000670","2017-05-17"," SM-G906L ","갤럭시S5 광대역 LTE-A","50000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5829.jpg","판매가 완료된 상품 입니다."
"17000680","2017-05-17"," LG-F520S ","페르소나폰 아카","52000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5952.jpg","판매가 완료된 상품 입니다."
"17000688","2017-05-17"," A1778 128GB ","아이폰7","750000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6425.jpg","판매가 완료된 상품 입니다."
"17000698","2017-05-17"," LGM-G600S ","G6 64GB","580000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6504.jpg","판매가 완료된 상품 입니다."
"17000702","2017-05-17"," SM-G920S 32GB ","갤럭시 S6","212000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6028.jpg","판매가 완료된 상품 입니다."
"17000710","2017-05-17"," A1784 128GB ","아이폰7플러스","880000","모름","SKT | KT | LG U+ (나노유심) ","미확인 ","N/A","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","N/A"
"17000718","2017-05-17"," LG-F770S ","엑스5","130000","요금할인약정 불가","SKT (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6404.jpg","판매가 완료된 상품 입니다."
"17000734","2017-05-17"," A1524 16GB ","아이폰6 플러스","270000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5895.jpg","N/A"
"17000739","2017-05-17"," SCH-S510 ","에나멜","30000","모름","SKT","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4506.jpg","N/A"
"17000744","2017-05-17"," LG-F400L ","엘지 G3","85000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5814.jpg","N/A"
"17000750","2017-05-17"," SM-N920L 32GB ","갤럭시 노트5","240000","모름","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6151.jpg","N/A"
"17000756","2017-05-17"," A1688 64GB ","아이폰6s","400000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6181.jpg","N/A"
"17000763","2017-05-17"," CA-201L ","카시오 지즈원","35000","요금할인약정 불가","LG U+","무상 보증기간 만료 ","확정기변","미사용","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5368.jpg","N/A"
"17000769","2017-05-17"," LGM-K120S ","X300","120000","요금할인약정 불가","SKT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6498.jpg","N/A"
"17000770","2017-05-17"," SM-N900S 32GB ","갤럭시 노트3","140000","모름","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6308.jpg","N/A"
"17000779","2017-05-17"," SM-J510S ","갤럭시J5 2016","165000","요금할인약정 불가","SKT (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6375.jpg","판매가 완료된 상품 입니다."
"17000785","2017-05-17"," A1586 16GB ","아이폰6","200000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","유심기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5900.jpg","판매가 완료된 상품 입니다."
"17000789","2017-05-17"," A1784 128GB ","아이폰7플러스","860000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","판매가 완료된 상품 입니다."
"17000790","2017-05-17"," A1778 128GB ","아이폰7","710000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6425.jpg","N/A"
"17000792","2017-05-17"," SM-G920L 32GB ","갤럭시 S6","85000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6030.jpg","판매가 완료된 상품 입니다."
"17000798","2017-05-17"," SHV-E210K 32GB ","갤럭시 S3 LTE","43000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5313.jpg","판매가 완료된 상품 입니다."
"17000799","2017-05-17"," SM-N920L 64GB ","갤럭시 노트5","270000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6152.jpg","N/A"
"17000805","2017-05-17"," SM-N920K 32GB ","갤럭시 노트5","245000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6148.jpg","N/A"
"17000810","2017-05-17"," SM-G935S 32GB ","갤럭시 S7 엣지","350000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","판매가 완료된 상품 입니다."
"17000811","2017-05-17"," HW-VNS-L62 ","비와이","80000","요금할인약정 가능","KT (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6417.jpg","N/A"
"17000835","2017-05-17"," SM-N920S 64GB ","갤럭시 노트5","290000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6146.jpg","N/A"
